frequency,raw
5613.773346,0.188
5614.109802,0.183
5614.446259,0.181
5614.782715,0.182
5615.119171,0.183
5615.455627,0.184
5615.792084,0.182
5616.12854,0.178
5616.464996,0.174
5616.801453,0.172
5617.137909,0.173
5617.474365,0.175
5617.810822,0.176
5618.147278,0.175
5618.483734,0.17
5618.82019,0.164
5619.156647,0.158
5619.493103,0.154
5619.829559,0.153
5620.166016,0.154
5620.502472,0.155
5620.838928,0.154
5621.175385,0.151
5621.511841,0.147
5621.848297,0.144
5622.184753,0.142
5622.52121,0.14
5622.857666,0.138
5623.194122,0.136
5623.530579,0.133
5623.867035,0.129
5624.203491,0.127
5624.539948,0.125
5624.876404,0.125
5625.21286,0.126
5625.549316,0.125
5625.885773,0.124
5626.222229,0.12
5626.558685,0.117
5626.895142,0.113
5627.231598,0.11
5627.568054,0.109
5627.90451,0.107
5628.240967,0.106
5628.577423,0.103
5628.913879,0.099
5629.250336,0.094
5629.586792,0.089
5629.923248,0.085
5630.259705,0.083
5630.596161,0.082
5630.932617,0.081
5631.269073,0.08
5631.60553,0.078
5631.941986,0.076
5632.278442,0.074
5632.614899,0.072
5632.951355,0.071
5633.287811,0.07
5633.624268,0.069
5633.960724,0.067
5634.29718,0.064
5634.633636,0.06
5634.970093,0.056
5635.306549,0.053
5635.643005,0.051
5635.979462,0.049
5636.315918,0.047
5636.652374,0.046
5636.988831,0.044
5637.325287,0.043
5637.661743,0.042
5637.998199,0.042
5638.334656,0.042
5638.671112,0.041
5639.007568,0.039
5639.344025,0.036
5639.680481,0.031
5640.016937,0.026
5640.353394,0.023
5640.68985,0.02
5641.026306,0.018
5641.362762,0.017
5641.699219,0.014
5642.035675,0.011
5642.372131,0.008
5642.708588,0.005
5643.045044,0.002
5643.3815,0
5643.717957,-0.002
5644.054413,-0.004
5644.390869,-0.007
5644.727325,-0.011
5645.063782,-0.015
5645.400238,-0.017
5645.736694,-0.019
5646.073151,-0.019
5646.409607,-0.02
5646.746063,-0.022
5647.08252,-0.025
5647.418976,-0.028
5647.755432,-0.031
5648.091888,-0.033
5648.428345,-0.034
5648.764801,-0.036
5649.101257,-0.039
5649.437714,-0.043
5649.77417,-0.046
5650.110626,-0.048
5650.447083,-0.048
5650.783539,-0.048
5651.119995,-0.047
5651.456451,-0.049
5651.792908,-0.053
5652.129364,-0.06
5652.46582,-0.067
5652.802277,-0.072
5653.138733,-0.075
5653.475189,-0.076
5653.811646,-0.075
5654.148102,-0.074
5654.484558,-0.074
5654.821014,-0.077
5655.157471,-0.082
5655.493927,-0.087
5655.830383,-0.091
5656.16684,-0.094
5656.503296,-0.095
5656.839752,-0.094
5657.176208,-0.094
5657.512665,-0.095
5657.849121,-0.097
5658.185577,-0.101
5658.522034,-0.105
5658.85849,-0.109
5659.194946,-0.111
5659.531403,-0.111
5659.867859,-0.111
5660.204315,-0.111
5660.540771,-0.112
5660.877228,-0.115
5661.213684,-0.119
5661.55014,-0.123
5661.886597,-0.127
5662.223053,-0.129
5662.559509,-0.13
5662.895966,-0.13
5663.232422,-0.13
5663.568878,-0.13
5663.905334,-0.131
5664.241791,-0.134
5664.578247,-0.138
5664.914703,-0.142
5665.25116,-0.146
5665.587616,-0.149
5665.924072,-0.151
5666.260529,-0.152
5666.596985,-0.152
5666.933441,-0.152
5667.269897,-0.152
5667.606354,-0.154
5667.94281,-0.157
5668.279266,-0.161
5668.615723,-0.166
5668.952179,-0.169
5669.288635,-0.17
5669.625092,-0.171
5669.961548,-0.171
5670.298004,-0.172
5670.63446,-0.175
5670.970917,-0.179
5671.307373,-0.184
5671.643829,-0.188
5671.980286,-0.189
5672.316742,-0.189
5672.653198,-0.188
5672.989655,-0.188
5673.326111,-0.189
5673.662567,-0.192
5673.999023,-0.195
5674.33548,-0.198
5674.671936,-0.2
5675.008392,-0.201
5675.344849,-0.202
5675.681305,-0.204
5676.017761,-0.207
5676.354218,-0.211
5676.690674,-0.215
5677.02713,-0.218
5677.363586,-0.22
5677.700043,-0.221
5678.036499,-0.222
5678.372955,-0.224
5678.709412,-0.227
5679.045868,-0.23
5679.382324,-0.233
5679.718781,-0.237
5680.055237,-0.239
5680.391693,-0.242
5680.728149,-0.245
5681.064606,-0.248
5681.401062,-0.252
5681.737518,-0.255
5682.073975,-0.257
5682.410431,-0.259
5682.746887,-0.261
5683.083344,-0.263
5683.4198,-0.265
5683.756256,-0.267
5684.092712,-0.27
5684.429169,-0.271
5684.765625,-0.272
5685.102081,-0.274
5685.438538,-0.276
5685.774994,-0.278
5686.11145,-0.281
5686.447906,-0.282
5686.784363,-0.284
5687.120819,-0.285
5687.457275,-0.287
5687.793732,-0.29
5688.130188,-0.293
5688.466644,-0.296
5688.803101,-0.297
5689.139557,-0.298
5689.476013,-0.298
5689.812469,-0.3
5690.148926,-0.304
5690.485382,-0.309
5690.821838,-0.316
5691.158295,-0.321
5691.494751,-0.324
5691.831207,-0.325
5692.167664,-0.325
5692.50412,-0.326
5692.840576,-0.328
5693.177032,-0.331
5693.513489,-0.336
5693.849945,-0.339
5694.186401,-0.341
5694.522858,-0.34
5694.859314,-0.339
5695.19577,-0.338
5695.532227,-0.339
5695.868683,-0.343
5696.205139,-0.347
5696.541595,-0.352
5696.878052,-0.355
5697.214508,-0.358
5697.550964,-0.361
5697.887421,-0.363
5698.223877,-0.367
5698.560333,-0.37
5698.89679,-0.372
5699.233246,-0.374
5699.569702,-0.375
5699.906158,-0.376
5700.242615,-0.378
5700.579071,-0.381
5700.915527,-0.384
5701.251984,-0.387
5701.58844,-0.388
5701.924896,-0.39
5702.261353,-0.392
5702.597809,-0.397
5702.934265,-0.403
5703.270721,-0.409
5703.607178,-0.412
5703.943634,-0.413
5704.28009,-0.411
5704.616547,-0.408
5704.953003,-0.406
5705.289459,-0.406
5705.625916,-0.41
5705.962372,-0.415
5706.298828,-0.42
5706.635284,-0.424
5706.971741,-0.425
5707.308197,-0.426
5707.644653,-0.427
5707.98111,-0.429
5708.317566,-0.432
5708.654022,-0.436
5708.990479,-0.439
5709.326935,-0.441
5709.663391,-0.442
5709.999847,-0.443
5710.336304,-0.445
5710.67276,-0.448
5711.009216,-0.451
5711.345673,-0.455
5711.682129,-0.459
5712.018585,-0.461
5712.355042,-0.463
5712.691498,-0.465
5713.027954,-0.467
5713.36441,-0.471
5713.700867,-0.474
5714.037323,-0.477
5714.373779,-0.479
5714.710236,-0.48
5715.046692,-0.481
5715.383148,-0.483
5715.719604,-0.485
5716.056061,-0.489
5716.392517,-0.493
5716.728973,-0.496
5717.06543,-0.498
5717.401886,-0.498
5717.738342,-0.497
5718.074799,-0.498
5718.411255,-0.5
5718.747711,-0.504
5719.084167,-0.508
5719.420624,-0.513
5719.75708,-0.516
5720.093536,-0.518
5720.429993,-0.519
5720.766449,-0.52
5721.102905,-0.521
5721.439362,-0.523
5721.775818,-0.525
5722.112274,-0.526
5722.44873,-0.526
5722.785187,-0.526
5723.121643,-0.529
5723.458099,-0.533
5723.794556,-0.539
5724.131012,-0.545
5724.467468,-0.549
5724.803925,-0.551
5725.140381,-0.552
5725.476837,-0.553
5725.813293,-0.556
5726.14975,-0.56
5726.486206,-0.565
5726.822662,-0.569
5727.159119,-0.571
5727.495575,-0.57
5727.832031,-0.57
5728.168488,-0.571
5728.504944,-0.574
5728.8414,-0.578
5729.177856,-0.582
5729.514313,-0.586
5729.850769,-0.59
5730.187225,-0.593
5730.523682,-0.596
5730.860138,-0.6
5731.196594,-0.604
5731.533051,-0.607
5731.869507,-0.609
5732.205963,-0.611
5732.542419,-0.612
5732.878876,-0.613
5733.215332,-0.614
5733.551788,-0.614
5733.888245,-0.615
5734.224701,-0.616
5734.561157,-0.618
5734.897614,-0.621
5735.23407,-0.625
5735.570526,-0.628
5735.906982,-0.631
5736.243439,-0.632
5736.579895,-0.633
5736.916351,-0.633
5737.252808,-0.635
5737.589264,-0.638
5737.92572,-0.643
5738.262177,-0.647
5738.598633,-0.651
5738.935089,-0.654
5739.271545,-0.654
5739.608002,-0.654
5739.944458,-0.654
5740.280914,-0.654
5740.617371,-0.656
5740.953827,-0.659
5741.290283,-0.663
5741.62674,-0.667
5741.963196,-0.671
5742.299652,-0.675
5742.636108,-0.679
5742.972565,-0.681
5743.309021,-0.683
5743.645477,-0.685
5743.981934,-0.688
5744.31839,-0.691
5744.654846,-0.696
5744.991302,-0.699
5745.327759,-0.701
5745.664215,-0.702
5746.000671,-0.701
5746.337128,-0.701
5746.673584,-0.702
5747.01004,-0.704
5747.346497,-0.707
5747.682953,-0.711
5748.019409,-0.714
5748.355865,-0.716
5748.692322,-0.719
5749.028778,-0.721
5749.365234,-0.724
5749.701691,-0.727
5750.038147,-0.73
5750.374603,-0.732
5750.71106,-0.735
5751.047516,-0.737
5751.383972,-0.739
5751.720428,-0.742
5752.056885,-0.745
5752.393341,-0.749
5752.729797,-0.752
5753.066254,-0.756
5753.40271,-0.759
5753.739166,-0.762
5754.075623,-0.764
5754.412079,-0.766
5754.748535,-0.769
5755.084991,-0.773
5755.421448,-0.778
5755.757904,-0.782
5756.09436,-0.784
5756.430817,-0.786
5756.767273,-0.786
5757.103729,-0.787
5757.440186,-0.788
5757.776642,-0.791
5758.113098,-0.793
5758.449554,-0.795
5758.786011,-0.795
5759.122467,-0.797
5759.458923,-0.8
5759.79538,-0.805
5760.131836,-0.812
5760.468292,-0.818
5760.804749,-0.822
5761.141205,-0.823
5761.477661,-0.822
5761.814117,-0.821
5762.150574,-0.822
5762.48703,-0.825
5762.823486,-0.83
5763.159943,-0.835
5763.496399,-0.839
5763.832855,-0.841
5764.169312,-0.842
5764.505768,-0.843
5764.842224,-0.845
5765.17868,-0.849
5765.515137,-0.853
5765.851593,-0.856
5766.188049,-0.859
5766.524506,-0.86
5766.860962,-0.861
5767.197418,-0.862
5767.533875,-0.865
5767.870331,-0.868
5768.206787,-0.872
5768.543243,-0.874
5768.8797,-0.875
5769.216156,-0.874
5769.552612,-0.874
5769.889069,-0.874
5770.225525,-0.876
5770.561981,-0.881
5770.898438,-0.887
5771.234894,-0.893
5771.57135,-0.899
5771.907806,-0.904
5772.244263,-0.907
5772.580719,-0.908
5772.917175,-0.908
5773.253632,-0.908
5773.590088,-0.909
5773.926544,-0.911
5774.263,-0.914
5774.599457,-0.919
5774.935913,-0.924
5775.272369,-0.928
5775.608826,-0.93
5775.945282,-0.932
5776.281738,-0.933
5776.618195,-0.934
5776.954651,-0.936
5777.291107,-0.938
5777.627563,-0.941
5777.96402,-0.943
5778.300476,-0.946
5778.636932,-0.948
5778.973389,-0.951
5779.309845,-0.953
5779.646301,-0.956
5779.982758,-0.959
5780.319214,-0.961
5780.65567,-0.962
5780.992126,-0.964
5781.328583,-0.967
5781.665039,-0.97
5782.001495,-0.973
5782.337952,-0.977
5782.674408,-0.979
5783.010864,-0.98
5783.347321,-0.981
5783.683777,-0.983
5784.020233,-0.984
5784.356689,-0.987
5784.693146,-0.989
5785.029602,-0.992
5785.366058,-0.993
5785.702515,-0.994
5786.038971,-0.995
5786.375427,-0.996
5786.711884,-0.998
5787.04834,-1.001
5787.384796,-1.004
5787.721252,-1.006
5788.057709,-1.008
5788.394165,-1.009
5788.730621,-1.01
5789.067078,-1.012
5789.403534,-1.014
5789.73999,-1.018
5790.076447,-1.021
5790.412903,-1.024
5790.749359,-1.028
5791.085815,-1.032
5791.422272,-1.037
5791.758728,-1.043
5792.095184,-1.049
5792.431641,-1.054
5792.768097,-1.057
5793.104553,-1.059
5793.44101,-1.06
5793.777466,-1.063
5794.113922,-1.066
5794.450378,-1.069
5794.786835,-1.071
5795.123291,-1.073
5795.459747,-1.074
5795.796204,-1.076
5796.13266,-1.078
5796.469116,-1.081
5796.805573,-1.084
5797.142029,-1.087
5797.478485,-1.087
5797.814941,-1.088
5798.151398,-1.089
5798.487854,-1.092
5798.82431,-1.097
5799.160767,-1.104
5799.497223,-1.11
5799.833679,-1.114
5800.170135,-1.116
5800.506592,-1.116
5800.843048,-1.116
5801.179504,-1.117
5801.515961,-1.119
5801.852417,-1.121
5802.188873,-1.123
5802.52533,-1.125
5802.861786,-1.127
5803.198242,-1.13
5803.534698,-1.134
5803.871155,-1.139
5804.207611,-1.142
5804.544067,-1.145
5804.880524,-1.147
5805.21698,-1.148
5805.553436,-1.15
5805.889893,-1.153
5806.226349,-1.157
5806.562805,-1.16
5806.899261,-1.163
5807.235718,-1.165
5807.572174,-1.165
5807.90863,-1.165
5808.245087,-1.165
5808.581543,-1.166
5808.917999,-1.167
5809.254456,-1.17
5809.590912,-1.173
5809.927368,-1.177
5810.263824,-1.182
5810.600281,-1.187
5810.936737,-1.191
5811.273193,-1.195
5811.60965,-1.197
5811.946106,-1.199
5812.282562,-1.201
5812.619019,-1.204
5812.955475,-1.208
5813.291931,-1.212
5813.628387,-1.215
5813.964844,-1.217
5814.3013,-1.217
5814.637756,-1.216
5814.974213,-1.216
5815.310669,-1.217
5815.647125,-1.221
5815.983582,-1.227
5816.320038,-1.233
5816.656494,-1.238
5816.99295,-1.242
5817.329407,-1.244
5817.665863,-1.246
5818.002319,-1.247
5818.338776,-1.249
5818.675232,-1.251
5819.011688,-1.253
5819.348145,-1.254
5819.684601,-1.254
5820.021057,-1.254
5820.357513,-1.253
5820.69397,-1.253
5821.030426,-1.254
5821.366882,-1.258
5821.703339,-1.263
5822.039795,-1.269
5822.376251,-1.276
5822.712708,-1.283
5823.049164,-1.289
5823.38562,-1.294
5823.722076,-1.296
5824.058533,-1.297
5824.394989,-1.297
5824.731445,-1.297
5825.067902,-1.298
5825.404358,-1.301
5825.740814,-1.304
5826.077271,-1.308
5826.413727,-1.311
5826.750183,-1.315
5827.086639,-1.318
5827.423096,-1.321
5827.759552,-1.325
5828.096008,-1.33
5828.432465,-1.334
5828.768921,-1.337
5829.105377,-1.339
5829.441833,-1.341
5829.77829,-1.342
5830.114746,-1.343
5830.451202,-1.345
5830.787659,-1.347
5831.124115,-1.349
5831.460571,-1.352
5831.797028,-1.354
5832.133484,-1.356
5832.46994,-1.358
5832.806396,-1.361
5833.142853,-1.363
5833.479309,-1.366
5833.815765,-1.37
5834.152222,-1.373
5834.488678,-1.375
5834.825134,-1.376
5835.161591,-1.377
5835.498047,-1.377
5835.834503,-1.379
5836.170959,-1.381
5836.507416,-1.385
5836.843872,-1.39
5837.180328,-1.394
5837.516785,-1.397
5837.853241,-1.399
5838.189697,-1.401
5838.526154,-1.402
5838.86261,-1.405
5839.199066,-1.408
5839.535522,-1.412
5839.871979,-1.415
5840.208435,-1.417
5840.544891,-1.418
5840.881348,-1.418
5841.217804,-1.419
5841.55426,-1.421
5841.890717,-1.426
5842.227173,-1.432
5842.563629,-1.438
5842.900085,-1.443
5843.236542,-1.445
5843.572998,-1.446
5843.909454,-1.445
5844.245911,-1.444
5844.582367,-1.444
5844.918823,-1.445
5845.25528,-1.448
5845.591736,-1.45
5845.928192,-1.452
5846.264648,-1.454
5846.601105,-1.456
5846.937561,-1.459
5847.274017,-1.462
5847.610474,-1.466
5847.94693,-1.47
5848.283386,-1.474
5848.619843,-1.478
5848.956299,-1.481
5849.292755,-1.484
5849.629211,-1.485
5849.965668,-1.486
5850.302124,-1.485
5850.63858,-1.483
5850.975037,-1.484
5851.311493,-1.487
5851.647949,-1.495
5851.984406,-1.504
5852.320862,-1.513
5852.657318,-1.519
5852.993774,-1.52
5853.330231,-1.519
5853.666687,-1.518
5854.003143,-1.517
5854.3396,-1.52
5854.676056,-1.524
5855.012512,-1.527
5855.348969,-1.53
5855.685425,-1.53
5856.021881,-1.53
5856.358337,-1.53
5856.694794,-1.533
5857.03125,-1.538
5857.367706,-1.544
5857.704163,-1.549
5858.040619,-1.553
5858.377075,-1.556
5858.713531,-1.558
5859.049988,-1.559
5859.386444,-1.559
5859.7229,-1.559
5860.059357,-1.559
5860.395813,-1.56
5860.732269,-1.563
5861.068726,-1.567
5861.405182,-1.573
5861.741638,-1.58
5862.078094,-1.584
5862.414551,-1.587
5862.751007,-1.588
5863.087463,-1.588
5863.42392,-1.589
5863.760376,-1.59
5864.096832,-1.591
5864.433289,-1.593
5864.769745,-1.595
5865.106201,-1.598
5865.442657,-1.603
5865.779114,-1.609
5866.11557,-1.614
5866.452026,-1.618
5866.788483,-1.62
5867.124939,-1.62
5867.461395,-1.62
5867.797852,-1.621
5868.134308,-1.624
5868.470764,-1.63
5868.80722,-1.635
5869.143677,-1.639
5869.480133,-1.641
5869.816589,-1.641
5870.153046,-1.642
5870.489502,-1.644
5870.825958,-1.648
5871.162415,-1.652
5871.498871,-1.656
5871.835327,-1.659
5872.171783,-1.661
5872.50824,-1.662
5872.844696,-1.663
5873.181152,-1.666
5873.517609,-1.669
5873.854065,-1.673
5874.190521,-1.675
5874.526978,-1.678
5874.863434,-1.681
5875.19989,-1.687
5875.536346,-1.693
5875.872803,-1.699
5876.209259,-1.704
5876.545715,-1.706
5876.882172,-1.705
5877.218628,-1.704
5877.555084,-1.704
5877.891541,-1.706
5878.227997,-1.708
5878.564453,-1.71
5878.900909,-1.711
5879.237366,-1.711
5879.573822,-1.713
5879.910278,-1.716
5880.246735,-1.722
5880.583191,-1.727
5880.919647,-1.731
5881.256104,-1.732
5881.59256,-1.732
5881.929016,-1.732
5882.265472,-1.734
5882.601929,-1.738
5882.938385,-1.742
5883.274841,-1.746
5883.611298,-1.747
5883.947754,-1.747
5884.28421,-1.748
5884.620667,-1.751
5884.957123,-1.757
5885.293579,-1.763
5885.630035,-1.768
5885.966492,-1.771
5886.302948,-1.772
5886.639404,-1.771
5886.975861,-1.771
5887.312317,-1.772
5887.648773,-1.774
5887.985229,-1.777
5888.321686,-1.78
5888.658142,-1.783
5888.994598,-1.787
5889.331055,-1.792
5889.667511,-1.795
5890.003967,-1.797
5890.340424,-1.798
5890.67688,-1.798
5891.013336,-1.798
5891.349792,-1.801
5891.686249,-1.806
5892.022705,-1.811
5892.359161,-1.815
5892.695618,-1.816
5893.032074,-1.816
5893.36853,-1.816
5893.704987,-1.817
5894.041443,-1.821
5894.377899,-1.826
5894.714355,-1.831
5895.050812,-1.835
5895.387268,-1.837
5895.723724,-1.837
5896.060181,-1.838
5896.396637,-1.839
5896.733093,-1.842
5897.06955,-1.845
5897.406006,-1.849
5897.742462,-1.853
5898.078918,-1.855
5898.415375,-1.857
5898.751831,-1.859
5899.088287,-1.861
5899.424744,-1.865
5899.7612,-1.869
5900.097656,-1.874
5900.434113,-1.879
5900.770569,-1.883
5901.107025,-1.886
5901.443481,-1.888
5901.779938,-1.889
5902.116394,-1.89
5902.45285,-1.892
5902.789307,-1.894
5903.125763,-1.897
5903.462219,-1.9
5903.798676,-1.903
5904.135132,-1.905
5904.471588,-1.906
5904.808044,-1.907
5905.144501,-1.908
5905.480957,-1.91
5905.817413,-1.913
5906.15387,-1.917
5906.490326,-1.922
5906.826782,-1.927
5907.163239,-1.932
5907.499695,-1.935
5907.836151,-1.936
5908.172607,-1.937
5908.509064,-1.936
5908.84552,-1.937
5909.181976,-1.938
5909.518433,-1.941
5909.854889,-1.945
5910.191345,-1.951
5910.527802,-1.956
5910.864258,-1.96
5911.200714,-1.963
5911.53717,-1.963
5911.873627,-1.962
5912.210083,-1.962
5912.546539,-1.963
5912.882996,-1.968
5913.219452,-1.975
5913.555908,-1.983
5913.892365,-1.99
5914.228821,-1.994
5914.565277,-1.995
5914.901733,-1.994
5915.23819,-1.993
5915.574646,-1.993
5915.911102,-1.995
5916.247559,-1.998
5916.584015,-2.001
5916.920471,-2.003
5917.256927,-2.004
5917.593384,-2.005
5917.92984,-2.008
5918.266296,-2.011
5918.602753,-2.015
5918.939209,-2.017
5919.275665,-2.018
5919.612122,-2.017
5919.948578,-2.017
5920.285034,-2.019
5920.62149,-2.024
5920.957947,-2.03
5921.294403,-2.035
5921.630859,-2.037
5921.967316,-2.037
5922.303772,-2.036
5922.640228,-2.035
5922.976685,-2.037
5923.313141,-2.042
5923.649597,-2.047
5923.986053,-2.051
5924.32251,-2.053
5924.658966,-2.054
5924.995422,-2.054
5925.331879,-2.055
5925.668335,-2.056
5926.004791,-2.057
5926.341248,-2.059
5926.677704,-2.061
5927.01416,-2.063
5927.350616,-2.066
5927.687073,-2.07
5928.023529,-2.074
5928.359985,-2.077
5928.696442,-2.08
5929.032898,-2.082
5929.369354,-2.084
5929.705811,-2.086
5930.042267,-2.088
5930.378723,-2.089
5930.715179,-2.09
5931.051636,-2.091
5931.388092,-2.092
5931.724548,-2.093
5932.061005,-2.095
5932.397461,-2.098
5932.733917,-2.101
5933.070374,-2.105
5933.40683,-2.109
5933.743286,-2.114
5934.079742,-2.119
5934.416199,-2.122
5934.752655,-2.124
5935.089111,-2.124
5935.425568,-2.122
5935.762024,-2.121
5936.09848,-2.121
5936.434937,-2.125
5936.771393,-2.131
5937.107849,-2.139
5937.444305,-2.146
5937.780762,-2.15
5938.117218,-2.152
5938.453674,-2.152
5938.790131,-2.15
5939.126587,-2.149
5939.463043,-2.151
5939.7995,-2.155
5940.135956,-2.161
5940.472412,-2.168
5940.808868,-2.174
5941.145325,-2.178
5941.481781,-2.179
5941.818237,-2.178
5942.154694,-2.176
5942.49115,-2.175
5942.827606,-2.178
5943.164062,-2.183
5943.500519,-2.189
5943.836975,-2.195
5944.173431,-2.199
5944.509888,-2.199
5944.846344,-2.197
5945.1828,-2.196
5945.519257,-2.196
5945.855713,-2.199
5946.192169,-2.204
5946.528625,-2.209
5946.865082,-2.213
5947.201538,-2.215
5947.537994,-2.216
5947.874451,-2.218
5948.210907,-2.222
5948.547363,-2.228
5948.88382,-2.236
5949.220276,-2.243
5949.556732,-2.246
5949.893188,-2.246
5950.229645,-2.244
5950.566101,-2.241
5950.902557,-2.241
5951.239014,-2.244
5951.57547,-2.25
5951.911926,-2.256
5952.248383,-2.262
5952.584839,-2.264
5952.921295,-2.265
5953.257751,-2.265
5953.594208,-2.265
5953.930664,-2.267
5954.26712,-2.271
5954.603577,-2.275
5954.940033,-2.278
5955.276489,-2.28
5955.612946,-2.28
5955.949402,-2.28
5956.285858,-2.282
5956.622314,-2.285
5956.958771,-2.291
5957.295227,-2.296
5957.631683,-2.299
5957.96814,-2.301
5958.304596,-2.302
5958.641052,-2.303
5958.977509,-2.305
5959.313965,-2.307
5959.650421,-2.31
5959.986877,-2.313
5960.323334,-2.315
5960.65979,-2.317
5960.996246,-2.32
5961.332703,-2.323
5961.669159,-2.326
5962.005615,-2.328
5962.342072,-2.329
5962.678528,-2.33
5963.014984,-2.331
5963.35144,-2.333
5963.687897,-2.338
5964.024353,-2.344
5964.360809,-2.348
5964.697266,-2.351
5965.033722,-2.352
5965.370178,-2.351
5965.706635,-2.351
5966.043091,-2.351
5966.379547,-2.353
5966.716003,-2.356
5967.05246,-2.359
5967.388916,-2.362
5967.725372,-2.365
5968.061829,-2.367
5968.398285,-2.371
5968.734741,-2.375
5969.071198,-2.379
5969.407654,-2.383
5969.74411,-2.387
5970.080566,-2.389
5970.417023,-2.391
5970.753479,-2.391
5971.089935,-2.392
5971.426392,-2.392
5971.762848,-2.394
5972.099304,-2.397
5972.43576,-2.402
5972.772217,-2.407
5973.108673,-2.412
5973.445129,-2.416
5973.781586,-2.419
5974.118042,-2.42
5974.454498,-2.421
5974.790955,-2.422
5975.127411,-2.424
5975.463867,-2.426
5975.800323,-2.429
5976.13678,-2.433
5976.473236,-2.438
5976.809692,-2.443
5977.146149,-2.448
5977.482605,-2.453
5977.819061,-2.456
5978.155518,-2.457
5978.491974,-2.457
5978.82843,-2.457
5979.164886,-2.457
5979.501343,-2.459
5979.837799,-2.461
5980.174255,-2.464
5980.510712,-2.467
5980.847168,-2.469
5981.183624,-2.472
5981.520081,-2.475
5981.856537,-2.479
5982.192993,-2.482
5982.529449,-2.485
5982.865906,-2.487
5983.202362,-2.488
5983.538818,-2.489
5983.875275,-2.491
5984.211731,-2.492
5984.548187,-2.493
5984.884644,-2.492
5985.2211,-2.491
5985.557556,-2.49
5985.894012,-2.491
5986.230469,-2.494
5986.566925,-2.5
5986.903381,-2.505
5987.239838,-2.509
5987.576294,-2.511
5987.91275,-2.511
5988.249207,-2.512
5988.585663,-2.515
5988.922119,-2.52
5989.258575,-2.524
5989.595032,-2.526
5989.931488,-2.525
5990.267944,-2.521
5990.604401,-2.518
5990.940857,-2.517
5991.277313,-2.52
5991.61377,-2.526
5991.950226,-2.533
5992.286682,-2.538
5992.623138,-2.54
5992.959595,-2.54
5993.296051,-2.538
5993.632507,-2.537
5993.968964,-2.54
5994.30542,-2.544
5994.641876,-2.549
5994.978333,-2.552
5995.314789,-2.554
5995.651245,-2.554
5995.987701,-2.554
5996.324158,-2.556
5996.660614,-2.558
5996.99707,-2.561
5997.333527,-2.564
5997.669983,-2.565
5998.006439,-2.565
5998.342896,-2.566
5998.679352,-2.568
5999.015808,-2.572
5999.352264,-2.575
5999.688721,-2.577
6000.025177,-2.579
6000.361633,-2.581
6000.69809,-2.584
6001.034546,-2.588
6001.371002,-2.593
6001.707458,-2.597
6002.043915,-2.6
6002.380371,-2.603
6002.716827,-2.606
6003.053284,-2.611
6003.38974,-2.617
6003.726196,-2.622
6004.062653,-2.625
6004.399109,-2.625
6004.735565,-2.624
6005.072021,-2.624
6005.408478,-2.625
6005.744934,-2.629
6006.08139,-2.633
6006.417847,-2.637
6006.754303,-2.639
6007.090759,-2.64
6007.427216,-2.641
6007.763672,-2.643
6008.100128,-2.647
6008.436584,-2.653
6008.773041,-2.658
6009.109497,-2.663
6009.445953,-2.665
6009.78241,-2.666
6010.118866,-2.666
6010.455322,-2.666
6010.791779,-2.667
6011.128235,-2.67
6011.464691,-2.673
6011.801147,-2.676
6012.137604,-2.678
6012.47406,-2.68
6012.810516,-2.682
6013.146973,-2.685
6013.483429,-2.69
6013.819885,-2.697
6014.156342,-2.703
6014.492798,-2.707
6014.829254,-2.707
6015.16571,-2.704
6015.502167,-2.7
6015.838623,-2.699
6016.175079,-2.7
6016.511536,-2.703
6016.847992,-2.707
6017.184448,-2.71
6017.520905,-2.711
6017.857361,-2.711
6018.193817,-2.711
6018.530273,-2.713
6018.86673,-2.716
6019.203186,-2.721
6019.539642,-2.725
6019.876099,-2.728
6020.212555,-2.73
6020.549011,-2.732
6020.885468,-2.735
6021.221924,-2.738
6021.55838,-2.74
6021.894836,-2.74
6022.231293,-2.74
6022.567749,-2.739
6022.904205,-2.74
6023.240662,-2.743
6023.577118,-2.748
6023.913574,-2.754
6024.250031,-2.759
6024.586487,-2.762
6024.922943,-2.764
6025.259399,-2.764
6025.595856,-2.763
6025.932312,-2.762
6026.268768,-2.764
6026.605225,-2.767
6026.941681,-2.773
6027.278137,-2.78
6027.614594,-2.786
6027.95105,-2.789
6028.287506,-2.79
6028.623962,-2.79
6028.960419,-2.789
6029.296875,-2.79
6029.633331,-2.794
6029.969788,-2.798
6030.306244,-2.804
6030.6427,-2.809
6030.979156,-2.813
6031.315613,-2.817
6031.652069,-2.821
6031.988525,-2.824
6032.324982,-2.827
6032.661438,-2.828
6032.997894,-2.829
6033.334351,-2.829
6033.670807,-2.832
6034.007263,-2.835
6034.343719,-2.839
6034.680176,-2.842
6035.016632,-2.844
6035.353088,-2.845
6035.689545,-2.846
6036.026001,-2.849
6036.362457,-2.854
6036.698914,-2.859
6037.03537,-2.863
6037.371826,-2.864
6037.708282,-2.864
6038.044739,-2.862
6038.381195,-2.863
6038.717651,-2.866
6039.054108,-2.872
6039.390564,-2.879
6039.72702,-2.884
6040.063477,-2.887
6040.399933,-2.888
6040.736389,-2.89
6041.072845,-2.892
6041.409302,-2.895
6041.745758,-2.9
6042.082214,-2.904
6042.418671,-2.908
6042.755127,-2.91
6043.091583,-2.912
6043.42804,-2.913
6043.764496,-2.915
6044.100952,-2.917
